geoid10,year,state_fips,state_usps,state_name,county_fips,county_name,metro_fips,metro_name,metro_type,in100,primary_ruca,c5_COI_nat,c5_COI_stt,c5_COI_met,r_COI_nat,r_COI_stt,r_COI_met,z_COI_nat,z_COI_stt,z_COI_met,c5_ED_nat,c5_ED_stt,c5_ED_met,r_ED_nat,r_ED_stt,r_ED_met,z_ED_nat,z_ED_stt,z_ED_met,c5_HE_nat,c5_HE_stt,c5_HE_met,r_HE_nat,r_HE_stt,r_HE_met,z_HE_nat,z_HE_stt,z_HE_met,c5_SE_nat,c5_SE_stt,c5_SE_met,r_SE_nat,r_SE_stt,r_SE_met,z_SE_nat,z_SE_stt,z_SE_met
25003922200,2012,25,MA,Massachusetts,25003,"Berkshire County, Massachusetts",38340,"Pittsfield, MA",Metropolitan Statistical Area,0,1,Moderate,Low,,47,23,,0.039396468,-0.554683764,,Moderate,Low,,56,26,,0.079050053,-0.543842906,,High,Very Low,,66,11,,0.553720765,-0.504559455,,Low,Low,,37,23,,-0.145083507,-0.58148912,
25003922300,2012,25,MA,Massachusetts,25003,"Berkshire County, Massachusetts",38340,"Pittsfield, MA",Metropolitan Statistical Area,0,1,Moderate,Low,,50,24,,0.087577131,-0.489447171,,Moderate,Low,,50,22,,-0.036088499,-0.633436413,,Very High,Low,,87,24,,0.866103108,-0.156759095,,Low,Low,,40,24,,-0.085622313,-0.519280045,
25003923100,2012,25,MA,Massachusetts,25003,"Berkshire County, Massachusetts",38340,"Pittsfield, MA",Metropolitan Statistical Area,0,1,Moderate,Low,,56,28,,0.211513009,-0.314920457,,Low,Very Low,,40,18,,-0.225140399,-0.781672263,,Very High,Moderate,,84,49,,0.81323348,0.317082397,,Moderate,Low,,56,30,,0.258948999,-0.243391578,
25003924100,2012,25,MA,Massachusetts,25003,"Berkshire County, Massachusetts",38340,"Pittsfield, MA",Metropolitan Statistical Area,0,10,High,Moderate,,74,45,,0.631225013,0.125031191,,Very High,Very High,,95,81,,1.447993352,0.777677968,,Very Low,Very Low,,17,19,,-0.361291876,-0.240207072,,High,Low,,64,35,,0.469958897,-0.097735069,
25003925100,2012,25,MA,Massachusetts,25003,"Berkshire County, Massachusetts",38340,"Pittsfield, MA",Metropolitan Statistical Area,0,7,High,Moderate,,79,45,,0.76750822,0.148520064,,Very High,High,,91,74,,1.249689269,0.60744265,,High,Low,,77,29,,0.712347669,-0.042129479,,High,Low,,66,37,,0.516221958,-0.033911195,
25003926100,2012,25,MA,Massachusetts,25003,"Berkshire County, Massachusetts",38340,"Pittsfield, MA",Metropolitan Statistical Area,0,10,High,Low,,67,35,,0.450283243,-0.116792155,,High,Low,,62,35,,0.217691785,-0.345962015,,Moderate,Low,,55,25,,0.385258137,-0.129948098,,High,Low,,69,39,,0.588876381,0.029032965,
25003931100,2012,25,MA,Massachusetts,25003,"Berkshire County, Massachusetts",38340,"Pittsfield, MA",Metropolitan Statistical Area,0,4,High,Low,,64,35,,0.391188072,-0.109365473,,High,Low,,61,31,,0.185208204,-0.423880992,,High,Moderate,,80,44,,0.753013562,0.215072926,,Moderate,Low,,60,35,,0.369331264,-0.069936721,
25003931300,2012,25,MA,Massachusetts,25003,"Berkshire County, Massachusetts",38340,"Pittsfield, MA",Metropolitan Statistical Area,0,2,Moderate,Low,,51,27,,0.108336819,-0.397794683,,Moderate,Low,,54,24,,0.036936543,-0.585373831,,High,Moderate,,80,48,,0.749150697,0.298332425,,Moderate,Low,,42,24,,-0.051570127,-0.517215677,
25003931400,2012,25,MA,Massachusetts,25003,"Berkshire County, Massachusetts",38340,"Pittsfield, MA",Metropolitan Statistical Area,0,2,High,Low,,64,32,,0.375626037,-0.176297433,,High,Moderate,,70,43,,0.423586608,-0.126557244,,Low,Very Low,,32,11,,0.008595158,-0.54424427,,High,Low,,64,35,,0.449200053,-0.081698251,
25003932200,2012,25,MA,Massachusetts,25003,"Berkshire County, Massachusetts",38340,"Pittsfield, MA",Metropolitan Statistical Area,0,2,Moderate,Low,,57,29,,0.241226311,-0.307615978,,Very High,Moderate,,81,57,,0.781582432,0.172819809,,Very Low,Very Low,,10,8,,-0.608240227,-0.661759567,,Moderate,Low,,52,25,,0.184363683,-0.44451327,
25003932300,2012,25,MA,Massachusetts,25003,"Berkshire County, Massachusetts",38340,"Pittsfield, MA",Metropolitan Statistical Area,0,2,High,Low,,70,38,,0.528900233,-0.018696445,,Very High,High,,85,62,,0.912534908,0.300795446,,Low,Very Low,,35,13,,0.06636995,-0.434447561,,High,Low,,63,35,,0.446269909,-0.061005119,
25003933200,2012,25,MA,Massachusetts,25003,"Berkshire County, Massachusetts",38340,"Pittsfield, MA",Metropolitan Statistical Area,0,10,High,Low,,67,35,,0.453522459,-0.094648888,,Very High,Moderate,,81,56,,0.765282797,0.144950187,,Very Low,Very Low,,15,18,,-0.41091063,-0.294915901,,High,Low,,67,33,,0.529653086,-0.139176359,
25003933300,2012,25,MA,Massachusetts,25003,"Berkshire County, Massachusetts",38340,"Pittsfield, MA",Metropolitan Statistical Area,0,10,High,Low,,65,34,,0.397784277,-0.139857673,,High,Moderate,,71,42,,0.455436536,-0.141679656,,Very Low,Very Low,,14,10,,-0.451102847,-0.598173032,,High,Low,,70,39,,0.60513046,0.016921627,
25003933400,2012,25,MA,Massachusetts,25003,"Berkshire County, Massachusetts",38340,"Pittsfield, MA",Metropolitan Statistical Area,0,10,Moderate,Low,,55,31,,0.196902215,-0.23299103,,High,Low,,70,38,,0.424163413,-0.217954051,,Very Low,Very Low,,13,17,,-0.499780679,-0.319128105,,Moderate,Low,,57,31,,0.291039405,-0.19194935,
25003934200,2012,25,MA,Massachusetts,25003,"Berkshire County, Massachusetts",38340,"Pittsfield, MA",Metropolitan Statistical Area,0,10,Very High,Moderate,,81,51,,0.809959708,0.259676947,,Very High,High,,91,72,,1.22485129,0.57733804,,Low,Very Low,,39,17,,0.148874373,-0.320647183,,High,Moderate,,76,49,,0.775858566,0.279134441,
25003934300,2012,25,MA,Massachusetts,25003,"Berkshire County, Massachusetts",38340,"Pittsfield, MA",Metropolitan Statistical Area,0,10,High,Low,,69,37,,0.496623208,-0.061782625,,High,Moderate,,73,44,,0.506237426,-0.097104923,,Very Low,Low,,19,24,,-0.275086512,-0.147403309,,High,Low,,73,39,,0.709463911,0.009773184,
25003935100,2012,25,MA,Massachusetts,25003,"Berkshire County, Massachusetts",38340,"Pittsfield, MA",Metropolitan Statistical Area,0,2,High,Moderate,,78,48,,0.724129808,0.2053219,,Very High,Moderate,,83,57,,0.855732961,0.160652597,,Low,Very Low,,22,18,,-0.215746677,-0.289038017,,Very High,Moderate,,81,55,,0.939853379,0.393855367,
25003935200,2012,25,MA,Massachusetts,25003,"Berkshire County, Massachusetts",38340,"Pittsfield, MA",Metropolitan Statistical Area,0,1,Moderate,Low,,56,29,,0.215896456,-0.27742032,,Moderate,Low,,55,29,,0.056491376,-0.48946792,,Very High,Moderate,,90,54,,0.91893572,0.382020944,,Moderate,Low,,49,28,,0.106956007,-0.328041477,
25003935300,2012,25,MA,Massachusetts,25003,"Berkshire County, Massachusetts",38340,"Pittsfield, MA",Metropolitan Statistical Area,0,4,Low,Very Low,,31,14,,-0.278547097,-0.844658018,,Moderate,Low,,48,23,,-0.077950856,-0.608744217,,Low,Very Low,,39,7,,0.144145829,-0.764391993,,Low,Very Low,,23,15,,-0.519587537,-0.988903452,
25005600100,2012,25,MA,Massachusetts,25005,"Bristol County, Massachusetts",39300,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,1,1,Very High,Moderate,High,83,52,71,0.869133575,0.272538765,0.681159994,Very High,High,Very High,88,68,85,1.041268705,0.418066088,0.864447206,Very High,Moderate,High,90,51,61,0.903653751,0.345872111,0.53054198,High,Moderate,High,76,45,63,0.78810271,0.19465354,0.633814163
25005600202,2012,25,MA,Massachusetts,25005,"Bristol County, Massachusetts",39300,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,1,1,Very High,Moderate,High,86,60,78,0.988512256,0.397052862,0.824660672,Very High,High,Very High,93,78,95,1.343382582,0.700496594,1.184400626,Very High,Low,Moderate,81,33,50,0.760331625,0.039182153,0.411223641,High,Moderate,High,79,52,73,0.874169443,0.347500838,0.775595078
25005600203,2012,25,MA,Massachusetts,25005,"Bristol County, Massachusetts",39300,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,1,1,Very High,High,Very High,95,80,96,1.393623408,0.774818569,1.247577866,Very High,Very High,Very High,96,83,96,1.527898967,0.829861017,1.308557296,Very High,Moderate,High,92,47,69,0.94381504,0.270955415,0.654803977,Very High,High,Very High,93,80,96,1.468070786,0.90232914,1.412673796
25005600204,2012,25,MA,Massachusetts,25005,"Bristol County, Massachusetts",39300,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,1,1,Very High,High,Very High,89,66,86,1.073528568,0.51325855,0.951568918,Very High,High,Very High,91,73,91,1.222645543,0.592545941,1.074599954,Very High,Moderate,Moderate,81,42,58,0.768606823,0.172307761,0.522413052,Very High,High,Very High,85,65,85,1.09879194,0.584847162,1.029471668
25005610100,2012,25,MA,Massachusetts,25005,"Bristol County, Massachusetts",39300,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,1,1,High,Low,Moderate,77,40,58,0.700588065,0.028032099,0.452381376,Very High,High,Very High,89,71,90,1.108593645,0.512739785,0.978991587,High,Very Low,Very Low,68,7,20,0.582560865,-0.755644753,-0.078197092,High,Low,Moderate,67,39,53,0.54327448,0.02392452,0.355784621
25005610202,2012,25,MA,Massachusetts,25005,"Bristol County, Massachusetts",39300,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,1,1,Very High,High,Very High,91,71,92,1.183282111,0.590338584,1.036155485,Very High,High,Very High,94,80,96,1.381138231,0.742823397,1.232223426,Very High,Moderate,Moderate,87,45,55,0.862897319,0.239412349,0.480323864,Very High,High,Very High,88,67,90,1.189408216,0.630363424,1.118175441
25005610203,2012,25,MA,Massachusetts,25005,"Bristol County, Massachusetts",39300,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,1,1,Very High,High,Very High,92,72,93,1.218999831,0.618348594,1.051671571,Very High,Very High,Very High,97,87,99,1.652606445,0.971633427,1.478867477,Very High,Moderate,High,90,56,64,0.918888804,0.419681235,0.589268757,Very High,High,Very High,85,61,83,1.100154418,0.510647914,0.983505207
25005610204,2012,25,MA,Massachusetts,25005,"Bristol County, Massachusetts",39300,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,1,1,Very High,High,Very High,89,67,88,1.11273931,0.519135929,0.981383798,Very High,Very High,Very High,95,83,96,1.501190953,0.842775994,1.340101996,High,Low,Moderate,79,36,48,0.738126162,0.100525419,0.394551339,Very High,Moderate,Very High,84,60,83,1.038622838,0.490745491,0.989093567
25005611101,2012,25,MA,Massachusetts,25005,"Bristol County, Massachusetts",39300,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,1,1,Very High,Moderate,High,84,57,76,0.91418682,0.36465883,0.769598963,Very High,High,Very High,89,67,85,1.090605667,0.406455932,0.867027615,Very High,Moderate,High,88,55,63,0.880145528,0.398934002,0.569835774,High,Moderate,High,78,53,73,0.847417706,0.351502798,0.783765896
25005611102,2012,25,MA,Massachusetts,25005,"Bristol County, Massachusetts",39300,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,1,1,Very High,Moderate,High,86,60,78,0.979804264,0.401849622,0.821099691,Very High,Very High,Very High,97,85,98,1.666644227,0.916619004,1.405094727,Very High,Moderate,High,91,54,66,0.924550136,0.388537126,0.607540029,High,Moderate,High,71,43,61,0.634626168,0.137120655,0.590982989
25005611201,2012,25,MA,Massachusetts,25005,"Bristol County, Massachusetts",39300,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,1,1,Very High,Moderate,High,86,60,76,0.97303859,0.410155014,0.777734826,Very High,Very High,Very High,96,83,96,1.548950116,0.826022573,1.303754804,High,Moderate,Moderate,76,42,44,0.686037231,0.181992008,0.327633988,High,Moderate,High,75,49,65,0.764437815,0.275987917,0.654221645
25005611202,2012,25,MA,Massachusetts,25005,"Bristol County, Massachusetts",39300,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,1,1,Very High,Moderate,High,81,51,69,0.829631286,0.243689068,0.65229715,Very High,High,Very High,93,77,93,1.36065169,0.666599231,1.133615039,High,Low,Moderate,78,32,42,0.719340874,0.019033289,0.29469245,High,Moderate,Moderate,69,41,59,0.591143147,0.099418851,0.522023758
25005612100,2012,25,MA,Massachusetts,25005,"Bristol County, Massachusetts",39300,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,1,1,Very High,Moderate,High,84,55,74,0.894781213,0.311186462,0.74044941,Very High,High,High,86,63,78,0.958289033,0.324976602,0.754000158,High,Low,Low,68,23,37,0.573503169,-0.160441375,0.218229807,Very High,Moderate,High,82,58,79,0.961987978,0.455033223,0.904598546
25005612200,2012,25,MA,Massachusetts,25005,"Bristol County, Massachusetts",39300,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,1,1,High,Moderate,Moderate,77,45,59,0.703323578,0.12614782,0.505802567,Very High,High,High,85,62,78,0.912045724,0.294754033,0.720288486,Very High,Low,Moderate,82,35,47,0.773573744,0.076132936,0.367237641,High,Low,Moderate,69,40,56,0.579333342,0.0615427,0.439834076
25005613100,2012,25,MA,Massachusetts,25005,"Bristol County, Massachusetts",39300,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,1,1,High,Low,Moderate,64,33,46,0.388300124,-0.163465419,0.20839551,High,Low,Moderate,61,34,45,0.185408557,-0.353942898,0.011440669,Very High,Low,Moderate,92,38,55,0.963796234,0.128228385,0.47436769,Moderate,Low,Moderate,58,33,47,0.324466344,-0.147282849,0.222301144
25005613300,2012,25,MA,Massachusetts,25005,"Bristol County, Massachusetts",39300,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,1,1,High,Low,Moderate,71,39,54,0.552469107,0.005008705,0.36840432,High,Low,Moderate,63,36,47,0.254166169,-0.30305713,0.057914996,Very High,Moderate,Moderate,91,47,58,0.933995407,0.277435973,0.521315288,High,Moderate,Moderate,69,41,57,0.602122604,0.09692348,0.477438678
25005613400,2012,25,MA,Massachusetts,25005,"Bristol County, Massachusetts",39300,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,1,1,High,Low,Moderate,63,32,47,0.36322357,-0.187961284,0.219384464,Moderate,Low,Moderate,59,33,44,0.155240608,-0.37603705,-0.014953573,Very High,Low,Moderate,82,29,51,0.787076584,-0.031059055,0.426240339,Moderate,Low,Moderate,59,33,49,0.345756352,-0.134732807,0.272644547
25005613600,2012,25,MA,Massachusetts,25005,"Bristol County, Massachusetts",39300,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,1,1,Low,Very Low,Low,25,10,22,-0.41729565,-1.054655748,-0.643659279,Moderate,Low,Low,41,21,33,-0.216283194,-0.683783876,-0.339666578,High,Very Low,Very Low,66,5,14,0.548450559,-0.924030183,-0.227361814,Very Low,Very Low,Very Low,14,9,19,-0.816480416,-1.299710332,-0.938018089
25005613700,2012,25,MA,Massachusetts,25005,"Bristol County, Massachusetts",39300,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,1,1,Moderate,Very Low,Low,42,19,32,-0.062196456,-0.695891329,-0.277931801,Moderate,Low,Low,54,29,39,0.030765512,-0.491266182,-0.134310642,Low,Very Low,Very Low,38,3,9,0.116478736,-1.173265594,-0.456419506,Low,Low,Low,36,21,32,-0.18237431,-0.676886598,-0.29295373
25005613800,2012,25,MA,Massachusetts,25005,"Bristol County, Massachusetts",39300,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,1,1,Very Low,Very Low,Very Low,16,4,11,-0.630376033,-1.319711104,-0.979235091,Low,Very Low,Low,37,18,32,-0.298762576,-0.769876492,-0.42828742,Moderate,Very Low,Very Low,44,4,7,0.233161063,-1.077769322,-0.543227278,Very Low,Very Low,Very Low,9,4,7,-1.064760556,-1.683139763,-1.409582993
25005613901,2012,25,MA,Massachusetts,25005,"Bristol County, Massachusetts",39300,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,1,1,Low,Very Low,Low,26,12,24,-0.380102312,-0.937368478,-0.560944989,Low,Very Low,Low,38,19,32,-0.265046841,-0.738523445,-0.393897974,High,Very Low,Low,76,17,27,0.692066341,-0.311376,0.064650028,Very Low,Very Low,Very Low,15,10,20,-0.759083932,-1.228148595,-0.854356489
25005613902,2012,25,MA,Massachusetts,25005,"Bristol County, Massachusetts",39300,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,1,1,Moderate,Low,Low,43,21,34,-0.03834173,-0.615384173,-0.240094499,Low,Very Low,Low,35,17,31,-0.329369868,-0.799994026,-0.448801352,Moderate,Very Low,Very Low,48,8,15,0.28933733,-0.689849272,-0.183800835,Moderate,Low,Low,44,24,36,0.012847042,-0.493115125,-0.152621896
25005614000,2012,25,MA,Massachusetts,25005,"Bristol County, Massachusetts",39300,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,1,1,Very Low,Very Low,Very Low,18,8,19,-0.564946874,-1.132840063,-0.770294845,Low,Very Low,Low,33,16,31,-0.373973869,-0.833530982,-0.49623052,High,Very Low,Very Low,65,11,15,0.54069704,-0.541889651,-0.16870203,Very Low,Very Low,Very Low,10,7,13,-0.994882278,-1.467295675,-1.112536855
25005614101,2012,25,MA,Massachusetts,25005,"Bristol County, Massachusetts",39300,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,1,1,Moderate,Very Low,Low,41,19,32,-0.082696396,-0.685058723,-0.295144646,Moderate,Very Low,Low,41,20,33,-0.219783009,-0.708214881,-0.354833197,Moderate,Very Low,Very Low,44,6,14,0.219497237,-0.875941522,-0.240446574,Low,Low,Low,39,22,33,-0.109694522,-0.619399648,-0.283252508
25005614102,2012,25,MA,Massachusetts,25005,"Bristol County, Massachusetts",39300,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,1,1,High,Low,Moderate,67,37,49,0.458131749,-0.071906737,0.285720531,Moderate,Low,Moderate,57,31,41,0.107252473,-0.419879984,-0.05189675,Very High,Moderate,Moderate,88,43,51,0.88265548,0.213451178,0.432163198,High,Low,Moderate,66,39,55,0.521958083,0.036214633,0.410518092
25005615100,2012,25,MA,Massachusetts,25005,"Bristol County, Massachusetts",39300,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,1,1,High,Moderate,High,78,46,65,0.725201344,0.156562873,0.576422163,High,Moderate,High,76,51,65,0.605695429,0.035708377,0.444413891,Very High,Low,Moderate,82,39,51,0.784215965,0.135669876,0.427925366,High,Moderate,High,76,47,68,0.781955632,0.238190416,0.69269444
25005616100,2012,25,MA,Massachusetts,25005,"Bristol County, Massachusetts",39300,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,1,1,High,Moderate,High,77,45,63,0.715612509,0.148799259,0.557113057,High,Moderate,High,77,53,68,0.637778144,0.08133211,0.504599316,Very High,Low,Moderate,84,38,51,0.81284359,0.119297299,0.427964498,High,Moderate,High,74,45,62,0.738546963,0.203378668,0.626020671
25005617101,2012,25,MA,Massachusetts,25005,"Bristol County, Massachusetts",39300,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,1,1,High,Moderate,High,79,48,65,0.755894483,0.193002175,0.581104769,Very High,High,High,85,62,78,0.918660799,0.297642961,0.726637803,Very High,Low,Moderate,82,38,48,0.777710873,0.118450192,0.389859567,High,Moderate,Moderate,72,44,60,0.673843817,0.169994598,0.569053766
25005617102,2012,25,MA,Massachusetts,25005,"Bristol County, Massachusetts",39300,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,1,1,High,Moderate,High,77,46,64,0.713228553,0.163533714,0.562080482,Very High,Moderate,High,81,57,73,0.76202864,0.163484644,0.585897947,High,Low,Moderate,77,37,49,0.702168143,0.111589986,0.401792251,High,Moderate,High,73,44,61,0.696786299,0.188467328,0.602515925
25005630101,2012,25,MA,Massachusetts,25005,"Bristol County, Massachusetts",39300,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,1,1,High,Low,Moderate,69,34,48,0.506033769,-0.144926246,0.249492874,Very High,High,Very High,90,70,87,1.141155599,0.479834068,0.920213218,Moderate,Very Low,Very Low,53,7,12,0.370441914,-0.732041726,-0.286528684,Moderate,Low,Moderate,54,28,42,0.213164931,-0.296682506,0.079143278
25005630102,2012,25,MA,Massachusetts,25005,"Bristol County, Massachusetts",39300,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,1,1,High,Low,Moderate,63,31,44,0.358735797,-0.23509084,0.135061713,High,Moderate,High,77,51,65,0.639855502,0.042743598,0.456850207,Moderate,Very Low,Very Low,50,12,14,0.322151192,-0.480813706,-0.252422114,Moderate,Low,Moderate,55,29,43,0.234920392,-0.280227955,0.09347705
25005630200,2012,25,MA,Massachusetts,25005,"Bristol County, Massachusetts",39300,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,1,1,Very High,Moderate,High,88,60,78,1.037977721,0.399324135,0.830019532,Very High,High,High,86,62,78,0.956817595,0.313143854,0.732026508,High,Low,Low,79,21,35,0.732034228,-0.216056012,0.166627025,Very High,High,Very High,88,68,90,1.186453181,0.646932567,1.098990597
25005630300,2012,25,MA,Massachusetts,25005,"Bristol County, Massachusetts",39300,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,1,1,Very High,Moderate,High,85,57,77,0.959104264,0.365197799,0.798634408,Very High,High,Very High,87,65,83,1.031718033,0.383645813,0.827235817,Very High,Moderate,Moderate,91,45,58,0.940037057,0.239890743,0.514811281,Very High,Moderate,High,81,55,77,0.936443604,0.405841532,0.87708462
